date of purchase,book TITLE,price of  book ,qty of book ,after cut charges paybele
19-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
19-10-2024,PHYSICAL EDUCATION CONCEPTS - Included Dictionary (A book for all Physical Education Competitive Exams) -UGC NET/ TGT / PGT / KVS / DSSSB / HTET / NVS / LT GRADE / UPHESC / RSMSSB / JSSC Perfect Paperback – 1 January 2023,750,1,499
19-10-2024,U G C - NET DIGEST ON PAPER II & III PHYSICAL EDUCATION (FOURTH IMPRSSION)-2017 Unknown Binding – 1 January 2013,2200,1,1265
19-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,B.P.Ed. Guide Semester - I (4 in 1 Hindi) Paperback – 1 January 2022,700,1,620
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) Paperback – 1 May 2020,700,1,640
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,B.P.Ed. Guide Semester - III Paperback – 1 January 2021,500,1,0
21-10-2024,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET Paperback – 1 January 2017",1170,1,915
21-10-2024,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET Paperback – 1 January 2017",1170,1,915
21-10-2024,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET Paperback – 1 January 2017",1170,1,915
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
21-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
22-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
22-10-2024,B.P.Ed Guide Semester-I Paperback – 1 January 2022,500,1,450
22-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
22-10-2024,PHYSICAL EDUCATION CONCEPTS - Included Dictionary (A book for all Physical Education Competitive Exams) -UGC NET/ TGT / PGT / KVS / DSSSB / HTET / NVS / LT GRADE / UPHESC / RSMSSB / JSSC Perfect Paperback – 1 January 2023,750,1,549
22-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
22-10-2024,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.) Paperback – 1 January 2023",700,1,560
22-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
22-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
22-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,0
22-10-2024,B.P.Ed. Guide Semester - III Paperback – 1 January 2021,500,1,380
22-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
22-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,0
22-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
22-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
22-10-2024,Laws of Cricket Hardcover – 1 January 2018,200,1,175
23-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,2,0
23-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
23-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
23-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
23-10-2024,Laws of Cricket Hardcover – 1 January 2018,200,1,175
23-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
23-10-2024,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set Paperback,2200,1,1589
23-10-2024,Physical Education - B.A./B.Sc./B.Com. 1st Year For Undergraduate Course as Per NEP 2020 Paperback – 1 January 2022,350,1,320
23-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
23-10-2024,PHYSICAL EDUCATION CONCEPTS - Included Dictionary (A book for all Physical Education Competitive Exams) -UGC NET/ TGT / PGT / KVS / DSSSB / HTET / NVS / LT GRADE / UPHESC / RSMSSB / JSSC Perfect Paperback – 1 January 2023,750,1,499
23-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
23-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
23-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
23-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
23-10-2024,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.) Paperback – 1 January 2023",700,1,520
23-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,3,2670
23-10-2024,Adhyapak Shiksha / Teacher Education - M.Ed. Hardcover – 1 January 2022,750,1,550
23-10-2024,Shaikshik Takniki Tatha Sharirik Shiksha me Shikshan Vidhiyan (Education Technology and Methods of Teaching and Physical Education) - B.P.Ed. New Syllabus 2019 Paperback – 1 January 2019,400,1,298
24-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
24-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
24-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
24-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
24-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
24-10-2024,B.P.Ed. Guide Semester - III Paperback – 1 January 2021,500,1,380
24-10-2024,B.P.Ed. Guide Semester - III Paperback – 1 January 2021,500,1,380
24-10-2024,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) Paperback – 1 May 2020,700,1,640
24-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
24-10-2024,"Sharirik Shiksha Ek Samgra Adhyayan: Descriptive-com-objective ( TGT, PGT, UGC-NET Paperback – 1 January 2019",1170,1,900
24-10-2024,"Sharirik Shiksha Ek Samgra Adhyayan: Descriptive-com-objective ( TGT, PGT, UGC-NET Paperback – 1 January 2019",1170,1,890
24-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
25-10-2024,UGC Net Paper-II Samajshastra (UGC Net Paper-II Sociology) Paperback – 1 January 2018,350,1,205
25-10-2024,B.P.Ed Guide Semester-I Paperback – 1 January 2022,500,1,450
25-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
25-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
25-10-2024,Laws of Cricket Hardcover – 1 January 2018,200,1,175
25-10-2024,B.P.Ed. Guide Semester - III Paperback – 1 January 2021,500,1,380
25-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
25-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
25-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
26-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
26-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
26-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
26-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
26-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
26-10-2024,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.) Paperback – 1 January 2023",700,1,499
26-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
26-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
26-10-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
26-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
26-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
26-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,OLYMPIC ABHIYAN- ( OLYMPIC MOVEMENT)- B.P.ED. NEW Paperback – 1 January 2017,300,1,240
28-10-2024,PHYSICAL EDUCATION CONCEPTS - Included Dictionary (A book for all Physical Education Competitive Exams) -UGC NET/ TGT / PGT / KVS / DSSSB / HTET / NVS / LT GRADE / UPHESC / RSMSSB / JSSC Perfect Paperback – 1 January 2023,750,1,499
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,2,830
28-10-2024,"Physical Education For All Competitive Exams/ TGT&PGT, KVS,NVS,RSMSSB-PTI, HTET,DSSSB,SLET & UGC-NET Paperback – 1 January 2022",500,1,425
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,B.P.Ed Guide Semester-I Paperback – 1 January 2022,500,1,450
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,Laws of Cricket Hardcover – 1 January 2018,200,1,175
28-10-2024,Health Education and Environmental Studies - B.P.Ed. New Syllabus Paperback – 1 January 2023,300,1,270
28-10-2024,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set Paperback,2200,1,1589
28-10-2024,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set Paperback,2200,1,1589
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,Khelo Ke Niyum - 2022 Paperback – 1 January 2018,250,1,210
28-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
28-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
29-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
29-10-2024,Laws of Cricket Hardcover – 1 January 2018,200,1,0
29-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
29-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
29-10-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
29-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
29-10-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
29-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
29-10-2024,Health Education and Environmental Studies - B.P.Ed. New Syllabus Paperback – 1 January 2023,300,1,270
29-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
29-10-2024,B.P.Ed Guide Semester-I Paperback – 1 January 2022,500,1,450
29-10-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,PHYSICAL EDUCATION CONCEPTS - Included Dictionary (A book for all Physical Education Competitive Exams) -UGC NET/ TGT / PGT / KVS / DSSSB / HTET / NVS / LT GRADE / UPHESC / RSMSSB / JSSC Perfect Paperback – 1 January 2023,750,1,499
04-11-2024,UGC Net Paper-II Samajshastra (UGC Net Paper-II Sociology) Paperback – 1 January 2018,350,1,205
04-11-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,PHYSICAL EDUCATION CONCEPTS - Included Dictionary (A book for all Physical Education Competitive Exams) -UGC NET/ TGT / PGT / KVS / DSSSB / HTET / NVS / LT GRADE / UPHESC / RSMSSB / JSSC Perfect Paperback – 1 January 2023,750,1,499
04-11-2024,B.P.Ed Guide Semester-I Paperback – 1 January 2022,500,2,760
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Buddha - Meditation Techniques and Hand Gestures Hardcover – 1 January 2023,810,1,582
04-11-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
04-11-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Laws of Cricket Hardcover – 1 January 2018,200,1,175
04-11-2024,How to Learn Kho Kho Paperback – 1 January 2020,550,1,250
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,2,830
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,890
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,B.P.Ed. Guide Semester - III Paperback – 1 January 2021,500,1,0
04-11-2024,Total Fitness is a Lifelong Investment Paperback – 1 January 2023,500,1,400
04-11-2024,"Sharirik Shiksha Ek Samagra Adhyayan (T.G.T.,P.G.T.,U.G.C.-Net) Paperback",1170,1,0
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,2,830
04-11-2024,Essentials of Physical Education All State UGC NET/TGT/KVS/UPPSC/PTI/LG GRADE/NVS/PGT/DSSSB/10+2 Class Solved Question Paper Paperback – 1 January 2019,950,1,890
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,0
04-11-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
04-11-2024,"Complete Haryana G.K. - Sampurn Samanya Gyan (Haryana) - for HSSC, HPSC, HCS , HTET, Haryana Police, DHBVN and all other competitive Exams of Haryana Govt. Paperback – 1 January 2021",350,1,285
04-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
04-11-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
08-11-2024,Sports and Games - Rules and Regulation Paperback – 1 January 2023,400,1,350
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
08-11-2024,Essentials of Physical Education All State UGC NET/TGT/KVS/UPPSC/PTI/LG GRADE/NVS/PGT/DSSSB/10+2 Class Solved Question Paper Paperback – 1 January 2019,950,1,890
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
08-11-2024,टूर्नामेन्ट (Tournament) Paperback – 1 January 2018,420,1,268
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,0
08-11-2024,B.P.Ed. Guide Semester - I (4 in 1 Hindi) Paperback – 1 January 2022,700,1,620
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
08-11-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
08-11-2024,Physical Education Universe - Competitive Exam Book (2000+MCQs) Paperback,600,1,415
08-11-2024,"Physical Education For All Competitive Exams/ TGT&PGT, KVS,NVS,RSMSSB-PTI, HTET,DSSSB,SLET & UGC-NET Paperback – 1 January 2022",500,1,425
08-11-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
08-11-2024,UGC Examination For Library and Information Science (For UGC-Net/Slet/JGF and Other Competitive Examination) Paperback – 1 January 2018,250,1,220
08-11-2024,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) Paperback – 1 May 2020,700,1,640
08-11-2024,Roganashak Aushadhi Vanaspattiyaan Paperback – 1 January 2023,250,1,220
08-11-2024,UGC Net Digest Physical Education (3 Vol. Set) + Supplementary 1000 MCQs Free Paperback – 1 January 2023,2200,1,1565
08-11-2024,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) Paperback – 1 January 2021",600,1,415
